MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,xHBA,xHBD,Te,density
7.625,7.625,0,-0.125,0.492124892,8.307692308,208.689,191.553,208.0978555,78,0,0.243018699,-1,1,0.243018699,1.307692308,1.846153846,2,35.45300058,10.71759563,1.917381155,-1.806047842,1.78698949,-2.996002713,4.63129417,-0.670554397,2.515792109,0,201.779026,9.397341225,8.020190006,8.776118952,5.739912065,3.969132567,3.969132567,2.356742361,2.356742361,1.288881131,1.288881131,0.688772899,0.688772899,-0.58,540.8953034,14.91826666,9.507565674,7.770262697,84.85225698,22.62008795,12.39368714,0,6.327320075,0,0,0,9.134199296,0,0,0,6.9237372,0,26.80619232,27.1871876,0,0,4.567099648,7.047671983,13.46849361,13.21376393,18.72100722,0,0,16.97413281,0,0,0,27.99391837,13.59242839,0,6.9237372,18.72100722,0,0,0,49.27,0,0,0,25.62079709,0,6.544756406,0,0,17.8116152,24.01500049,10.21305479,4.15625,0,0,15.25,0,0,0,6.142361111,2.931388889,2.02,0.625,13,2,4,0,0,0,0,1,1,3,2,5,2,0,0,0,1,-3.6925,45.4536,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0.667,303.15,1112.81
7.625,7.625,0,-0.125,0.492124892,8.307692308,208.689,191.553,208.0978555,78,0,0.243018699,-1,1,0.243018699,1.307692308,1.846153846,2,35.45300058,10.71759563,1.917381155,-1.806047842,1.78698949,-2.996002713,4.63129417,-0.670554397,2.515792109,0,201.779026,9.397341225,8.020190006,8.776118952,5.739912065,3.969132567,3.969132567,2.356742361,2.356742361,1.288881131,1.288881131,0.688772899,0.688772899,-0.58,540.8953034,14.91826666,9.507565674,7.770262697,84.85225698,22.62008795,12.39368714,0,6.327320075,0,0,0,9.134199296,0,0,0,6.9237372,0,26.80619232,27.1871876,0,0,4.567099648,7.047671983,13.46849361,13.21376393,18.72100722,0,0,16.97413281,0,0,0,27.99391837,13.59242839,0,6.9237372,18.72100722,0,0,0,49.27,0,0,0,25.62079709,0,6.544756406,0,0,17.8116152,24.01500049,10.21305479,4.15625,0,0,15.25,0,0,0,6.142361111,2.931388889,2.02,0.625,13,2,4,0,0,0,0,1,1,3,2,5,2,0,0,0,1,-3.6925,45.4536,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0.667,313.15,1106.53
7.625,7.625,0,-0.125,0.492124892,8.307692308,208.689,191.553,208.0978555,78,0,0.243018699,-1,1,0.243018699,1.307692308,1.846153846,2,35.45300058,10.71759563,1.917381155,-1.806047842,1.78698949,-2.996002713,4.63129417,-0.670554397,2.515792109,0,201.779026,9.397341225,8.020190006,8.776118952,5.739912065,3.969132567,3.969132567,2.356742361,2.356742361,1.288881131,1.288881131,0.688772899,0.688772899,-0.58,540.8953034,14.91826666,9.507565674,7.770262697,84.85225698,22.62008795,12.39368714,0,6.327320075,0,0,0,9.134199296,0,0,0,6.9237372,0,26.80619232,27.1871876,0,0,4.567099648,7.047671983,13.46849361,13.21376393,18.72100722,0,0,16.97413281,0,0,0,27.99391837,13.59242839,0,6.9237372,18.72100722,0,0,0,49.27,0,0,0,25.62079709,0,6.544756406,0,0,17.8116152,24.01500049,10.21305479,4.15625,0,0,15.25,0,0,0,6.142361111,2.931388889,2.02,0.625,13,2,4,0,0,0,0,1,1,3,2,5,2,0,0,0,1,-3.6925,45.4536,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0.667,323.15,1100.24
7.625,7.625,0,-0.125,0.492124892,8.307692308,208.689,191.553,208.0978555,78,0,0.243018699,-1,1,0.243018699,1.307692308,1.846153846,2,35.45300058,10.71759563,1.917381155,-1.806047842,1.78698949,-2.996002713,4.63129417,-0.670554397,2.515792109,0,201.779026,9.397341225,8.020190006,8.776118952,5.739912065,3.969132567,3.969132567,2.356742361,2.356742361,1.288881131,1.288881131,0.688772899,0.688772899,-0.58,540.8953034,14.91826666,9.507565674,7.770262697,84.85225698,22.62008795,12.39368714,0,6.327320075,0,0,0,9.134199296,0,0,0,6.9237372,0,26.80619232,27.1871876,0,0,4.567099648,7.047671983,13.46849361,13.21376393,18.72100722,0,0,16.97413281,0,0,0,27.99391837,13.59242839,0,6.9237372,18.72100722,0,0,0,49.27,0,0,0,25.62079709,0,6.544756406,0,0,17.8116152,24.01500049,10.21305479,4.15625,0,0,15.25,0,0,0,6.142361111,2.931388889,2.02,0.625,13,2,4,0,0,0,0,1,1,3,2,5,2,0,0,0,1,-3.6925,45.4536,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0.667,333.15,1093.95
7.625,7.625,0,-0.125,0.492124892,8.307692308,208.689,191.553,208.0978555,78,0,0.243018699,-1,1,0.243018699,1.307692308,1.846153846,2,35.45300058,10.71759563,1.917381155,-1.806047842,1.78698949,-2.996002713,4.63129417,-0.670554397,2.515792109,0,201.779026,9.397341225,8.020190006,8.776118952,5.739912065,3.969132567,3.969132567,2.356742361,2.356742361,1.288881131,1.288881131,0.688772899,0.688772899,-0.58,540.8953034,14.91826666,9.507565674,7.770262697,84.85225698,22.62008795,12.39368714,0,6.327320075,0,0,0,9.134199296,0,0,0,6.9237372,0,26.80619232,27.1871876,0,0,4.567099648,7.047671983,13.46849361,13.21376393,18.72100722,0,0,16.97413281,0,0,0,27.99391837,13.59242839,0,6.9237372,18.72100722,0,0,0,49.27,0,0,0,25.62079709,0,6.544756406,0,0,17.8116152,24.01500049,10.21305479,4.15625,0,0,15.25,0,0,0,6.142361111,2.931388889,2.02,0.625,13,2,4,0,0,0,0,1,1,3,2,5,2,0,0,0,1,-3.6925,45.4536,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,293.15,1124.19
7.625,7.625,0,-0.125,0.492124892,8.307692308,208.689,191.553,208.0978555,78,0,0.243018699,-1,1,0.243018699,1.307692308,1.846153846,2,35.45300058,10.71759563,1.917381155,-1.806047842,1.78698949,-2.996002713,4.63129417,-0.670554397,2.515792109,0,201.779026,9.397341225,8.020190006,8.776118952,5.739912065,3.969132567,3.969132567,2.356742361,2.356742361,1.288881131,1.288881131,0.688772899,0.688772899,-0.58,540.8953034,14.91826666,9.507565674,7.770262697,84.85225698,22.62008795,12.39368714,0,6.327320075,0,0,0,9.134199296,0,0,0,6.9237372,0,26.80619232,27.1871876,0,0,4.567099648,7.047671983,13.46849361,13.21376393,18.72100722,0,0,16.97413281,0,0,0,27.99391837,13.59242839,0,6.9237372,18.72100722,0,0,0,49.27,0,0,0,25.62079709,0,6.544756406,0,0,17.8116152,24.01500049,10.21305479,4.15625,0,0,15.25,0,0,0,6.142361111,2.931388889,2.02,0.625,13,2,4,0,0,0,0,1,1,3,2,5,2,0,0,0,1,-3.6925,45.4536,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,303.15,1119
7.625,7.625,0,-0.125,0.492124892,8.307692308,208.689,191.553,208.0978555,78,0,0.243018699,-1,1,0.243018699,1.307692308,1.846153846,2,35.45300058,10.71759563,1.917381155,-1.806047842,1.78698949,-2.996002713,4.63129417,-0.670554397,2.515792109,0,201.779026,9.397341225,8.020190006,8.776118952,5.739912065,3.969132567,3.969132567,2.356742361,2.356742361,1.288881131,1.288881131,0.688772899,0.688772899,-0.58,540.8953034,14.91826666,9.507565674,7.770262697,84.85225698,22.62008795,12.39368714,0,6.327320075,0,0,0,9.134199296,0,0,0,6.9237372,0,26.80619232,27.1871876,0,0,4.567099648,7.047671983,13.46849361,13.21376393,18.72100722,0,0,16.97413281,0,0,0,27.99391837,13.59242839,0,6.9237372,18.72100722,0,0,0,49.27,0,0,0,25.62079709,0,6.544756406,0,0,17.8116152,24.01500049,10.21305479,4.15625,0,0,15.25,0,0,0,6.142361111,2.931388889,2.02,0.625,13,2,4,0,0,0,0,1,1,3,2,5,2,0,0,0,1,-3.6925,45.4536,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,313.15,1112.95
7.625,7.625,0,-0.125,0.492124892,8.307692308,208.689,191.553,208.0978555,78,0,0.243018699,-1,1,0.243018699,1.307692308,1.846153846,2,35.45300058,10.71759563,1.917381155,-1.806047842,1.78698949,-2.996002713,4.63129417,-0.670554397,2.515792109,0,201.779026,9.397341225,8.020190006,8.776118952,5.739912065,3.969132567,3.969132567,2.356742361,2.356742361,1.288881131,1.288881131,0.688772899,0.688772899,-0.58,540.8953034,14.91826666,9.507565674,7.770262697,84.85225698,22.62008795,12.39368714,0,6.327320075,0,0,0,9.134199296,0,0,0,6.9237372,0,26.80619232,27.1871876,0,0,4.567099648,7.047671983,13.46849361,13.21376393,18.72100722,0,0,16.97413281,0,0,0,27.99391837,13.59242839,0,6.9237372,18.72100722,0,0,0,49.27,0,0,0,25.62079709,0,6.544756406,0,0,17.8116152,24.01500049,10.21305479,4.15625,0,0,15.25,0,0,0,6.142361111,2.931388889,2.02,0.625,13,2,4,0,0,0,0,1,1,3,2,5,2,0,0,0,1,-3.6925,45.4536,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,323.15,1106.89
7.625,7.625,0,-0.125,0.492124892,8.307692308,208.689,191.553,208.0978555,78,0,0.243018699,-1,1,0.243018699,1.307692308,1.846153846,2,35.45300058,10.71759563,1.917381155,-1.806047842,1.78698949,-2.996002713,4.63129417,-0.670554397,2.515792109,0,201.779026,9.397341225,8.020190006,8.776118952,5.739912065,3.969132567,3.969132567,2.356742361,2.356742361,1.288881131,1.288881131,0.688772899,0.688772899,-0.58,540.8953034,14.91826666,9.507565674,7.770262697,84.85225698,22.62008795,12.39368714,0,6.327320075,0,0,0,9.134199296,0,0,0,6.9237372,0,26.80619232,27.1871876,0,0,4.567099648,7.047671983,13.46849361,13.21376393,18.72100722,0,0,16.97413281,0,0,0,27.99391837,13.59242839,0,6.9237372,18.72100722,0,0,0,49.27,0,0,0,25.62079709,0,6.544756406,0,0,17.8116152,24.01500049,10.21305479,4.15625,0,0,15.25,0,0,0,6.142361111,2.931388889,2.02,0.625,13,2,4,0,0,0,0,1,1,3,2,5,2,0,0,0,1,-3.6925,45.4536,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,333.15,1100.82
7.625,7.625,0,-0.125,0.492124892,8.307692308,208.689,191.553,208.0978555,78,0,0.243018699,-1,1,0.243018699,1.307692308,1.846153846,2,35.45300058,10.71759563,1.917381155,-1.806047842,1.78698949,-2.996002713,4.63129417,-0.670554397,2.515792109,0,201.779026,9.397341225,8.020190006,8.776118952,5.739912065,3.969132567,3.969132567,2.356742361,2.356742361,1.288881131,1.288881131,0.688772899,0.688772899,-0.58,540.8953034,14.91826666,9.507565674,7.770262697,84.85225698,22.62008795,12.39368714,0,6.327320075,0,0,0,9.134199296,0,0,0,6.9237372,0,26.80619232,27.1871876,0,0,4.567099648,7.047671983,13.46849361,13.21376393,18.72100722,0,0,16.97413281,0,0,0,27.99391837,13.59242839,0,6.9237372,18.72100722,0,0,0,49.27,0,0,0,25.62079709,0,6.544756406,0,0,17.8116152,24.01500049,10.21305479,4.15625,0,0,15.25,0,0,0,6.142361111,2.931388889,2.02,0.625,13,2,4,0,0,0,0,1,1,3,2,5,2,0,0,0,1,-3.6925,45.4536,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667,0.333,293.15,1126.55
7.625,7.625,0,-0.125,0.492124892,8.307692308,208.689,191.553,208.0978555,78,0,0.243018699,-1,1,0.243018699,1.307692308,1.846153846,2,35.45300058,10.71759563,1.917381155,-1.806047842,1.78698949,-2.996002713,4.63129417,-0.670554397,2.515792109,0,201.779026,9.397341225,8.020190006,8.776118952,5.739912065,3.969132567,3.969132567,2.356742361,2.356742361,1.288881131,1.288881131,0.688772899,0.688772899,-0.58,540.8953034,14.91826666,9.507565674,7.770262697,84.85225698,22.62008795,12.39368714,0,6.327320075,0,0,0,9.134199296,0,0,0,6.9237372,0,26.80619232,27.1871876,0,0,4.567099648,7.047671983,13.46849361,13.21376393,18.72100722,0,0,16.97413281,0,0,0,27.99391837,13.59242839,0,6.9237372,18.72100722,0,0,0,49.27,0,0,0,25.62079709,0,6.544756406,0,0,17.8116152,24.01500049,10.21305479,4.15625,0,0,15.25,0,0,0,6.142361111,2.931388889,2.02,0.625,13,2,4,0,0,0,0,1,1,3,2,5,2,0,0,0,1,-3.6925,45.4536,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667,0.333,303.15,1121.08
7.625,7.625,0,-0.125,0.492124892,8.307692308,208.689,191.553,208.0978555,78,0,0.243018699,-1,1,0.243018699,1.307692308,1.846153846,2,35.45300058,10.71759563,1.917381155,-1.806047842,1.78698949,-2.996002713,4.63129417,-0.670554397,2.515792109,0,201.779026,9.397341225,8.020190006,8.776118952,5.739912065,3.969132567,3.969132567,2.356742361,2.356742361,1.288881131,1.288881131,0.688772899,0.688772899,-0.58,540.8953034,14.91826666,9.507565674,7.770262697,84.85225698,22.62008795,12.39368714,0,6.327320075,0,0,0,9.134199296,0,0,0,6.9237372,0,26.80619232,27.1871876,0,0,4.567099648,7.047671983,13.46849361,13.21376393,18.72100722,0,0,16.97413281,0,0,0,27.99391837,13.59242839,0,6.9237372,18.72100722,0,0,0,49.27,0,0,0,25.62079709,0,6.544756406,0,0,17.8116152,24.01500049,10.21305479,4.15625,0,0,15.25,0,0,0,6.142361111,2.931388889,2.02,0.625,13,2,4,0,0,0,0,1,1,3,2,5,2,0,0,0,1,-3.6925,45.4536,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667,0.333,313.15,1115.18
7.625,7.625,0,-0.125,0.492124892,8.307692308,208.689,191.553,208.0978555,78,0,0.243018699,-1,1,0.243018699,1.307692308,1.846153846,2,35.45300058,10.71759563,1.917381155,-1.806047842,1.78698949,-2.996002713,4.63129417,-0.670554397,2.515792109,0,201.779026,9.397341225,8.020190006,8.776118952,5.739912065,3.969132567,3.969132567,2.356742361,2.356742361,1.288881131,1.288881131,0.688772899,0.688772899,-0.58,540.8953034,14.91826666,9.507565674,7.770262697,84.85225698,22.62008795,12.39368714,0,6.327320075,0,0,0,9.134199296,0,0,0,6.9237372,0,26.80619232,27.1871876,0,0,4.567099648,7.047671983,13.46849361,13.21376393,18.72100722,0,0,16.97413281,0,0,0,27.99391837,13.59242839,0,6.9237372,18.72100722,0,0,0,49.27,0,0,0,25.62079709,0,6.544756406,0,0,17.8116152,24.01500049,10.21305479,4.15625,0,0,15.25,0,0,0,6.142361111,2.931388889,2.02,0.625,13,2,4,0,0,0,0,1,1,3,2,5,2,0,0,0,1,-3.6925,45.4536,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667,0.333,323.15,1109.26
7.625,7.625,0,-0.125,0.492124892,8.307692308,208.689,191.553,208.0978555,78,0,0.243018699,-1,1,0.243018699,1.307692308,1.846153846,2,35.45300058,10.71759563,1.917381155,-1.806047842,1.78698949,-2.996002713,4.63129417,-0.670554397,2.515792109,0,201.779026,9.397341225,8.020190006,8.776118952,5.739912065,3.969132567,3.969132567,2.356742361,2.356742361,1.288881131,1.288881131,0.688772899,0.688772899,-0.58,540.8953034,14.91826666,9.507565674,7.770262697,84.85225698,22.62008795,12.39368714,0,6.327320075,0,0,0,9.134199296,0,0,0,6.9237372,0,26.80619232,27.1871876,0,0,4.567099648,7.047671983,13.46849361,13.21376393,18.72100722,0,0,16.97413281,0,0,0,27.99391837,13.59242839,0,6.9237372,18.72100722,0,0,0,49.27,0,0,0,25.62079709,0,6.544756406,0,0,17.8116152,24.01500049,10.21305479,4.15625,0,0,15.25,0,0,0,6.142361111,2.931388889,2.02,0.625,13,2,4,0,0,0,0,1,1,3,2,5,2,0,0,0,1,-3.6925,45.4536,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667,0.333,333.15,1103.34
8.166666667,8.166666667,0,-0.953703704,0.466758484,9.2,238.715,219.563,238.1084201,90,0,0.243018699,-1,1,0.243018699,1.333333333,1.866666667,2,35.45300068,10.41839242,1.934945592,-1.963308687,1.787425395,-2.996003184,4.631400248,-0.670554459,2.635718332,0,239.0162579,10.97469149,9.044753871,9.800682817,6.633758915,4.543828038,4.543828038,2.928500643,2.928500643,1.610379337,1.610379337,0.746507926,0.746507926,-0.62,1360.030659,16.79692657,9.916984415,8.379591845,96.01143284,27.72661535,18.49765353,0,6.327320075,0,0,0,9.134199296,0,0,0,6.9237372,0,26.80619232,32.29371499,0,0,4.567099648,7.047671983,19.57245999,13.21376393,18.72100722,0,0,16.97413281,0,0,0,39.20441215,13.59242839,0,6.9237372,18.72100722,0,0,0,69.5,6.103966388,0,0,25.62079709,0,6.544756406,0,0,17.8116152,24.01500049,15.31958218,4.15625,0,0,24.0162037,0,0,0,5.188657407,2.452222222,2.02,0.666666667,15,3,5,0,0,0,0,1,1,4,3,6,3,0,0,0,1,-4.3316,51.4604,0,3,3,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0.667,298.15,1163.6
8.166666667,8.166666667,0,-0.953703704,0.466758484,9.2,238.715,219.563,238.1084201,90,0,0.243018699,-1,1,0.243018699,1.333333333,1.866666667,2,35.45300068,10.41839242,1.934945592,-1.963308687,1.787425395,-2.996003184,4.631400248,-0.670554459,2.635718332,0,239.0162579,10.97469149,9.044753871,9.800682817,6.633758915,4.543828038,4.543828038,2.928500643,2.928500643,1.610379337,1.610379337,0.746507926,0.746507926,-0.62,1360.030659,16.79692657,9.916984415,8.379591845,96.01143284,27.72661535,18.49765353,0,6.327320075,0,0,0,9.134199296,0,0,0,6.9237372,0,26.80619232,32.29371499,0,0,4.567099648,7.047671983,19.57245999,13.21376393,18.72100722,0,0,16.97413281,0,0,0,39.20441215,13.59242839,0,6.9237372,18.72100722,0,0,0,69.5,6.103966388,0,0,25.62079709,0,6.544756406,0,0,17.8116152,24.01500049,15.31958218,4.15625,0,0,24.0162037,0,0,0,5.188657407,2.452222222,2.02,0.666666667,15,3,5,0,0,0,0,1,1,4,3,6,3,0,0,0,1,-4.3316,51.4604,0,3,3,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0.667,303.15,1160.7
8.166666667,8.166666667,0,-0.953703704,0.466758484,9.2,238.715,219.563,238.1084201,90,0,0.243018699,-1,1,0.243018699,1.333333333,1.866666667,2,35.45300068,10.41839242,1.934945592,-1.963308687,1.787425395,-2.996003184,4.631400248,-0.670554459,2.635718332,0,239.0162579,10.97469149,9.044753871,9.800682817,6.633758915,4.543828038,4.543828038,2.928500643,2.928500643,1.610379337,1.610379337,0.746507926,0.746507926,-0.62,1360.030659,16.79692657,9.916984415,8.379591845,96.01143284,27.72661535,18.49765353,0,6.327320075,0,0,0,9.134199296,0,0,0,6.9237372,0,26.80619232,32.29371499,0,0,4.567099648,7.047671983,19.57245999,13.21376393,18.72100722,0,0,16.97413281,0,0,0,39.20441215,13.59242839,0,6.9237372,18.72100722,0,0,0,69.5,6.103966388,0,0,25.62079709,0,6.544756406,0,0,17.8116152,24.01500049,15.31958218,4.15625,0,0,24.0162037,0,0,0,5.188657407,2.452222222,2.02,0.666666667,15,3,5,0,0,0,0,1,1,4,3,6,3,0,0,0,1,-4.3316,51.4604,0,3,3,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0.667,313.15,1154.8
